user,text,date,state,takeFlushot,negativeFlushot
131814149,"RT @sarahmaclean: For gods' sake, y'all...26,000 people died of flu last year in the US. Where's the crazy flu shot headline? #yourenotgett…",20141024,New York,0,0
870887040,"RT @AscendBPO: Nothing is scarier than, Not getting your Flu shot. #Halloween
Get vaccinated today. Contact us for any Medical Billing rela…",20141120,Texas,1,0
29117223,Times Square looks crowded and germy. I hope Jenny McCarthy got her flu shot this year. #NYE2014,20140101,,0,0
559118674,"@hannahreeses25 She is even getting a flu shot tomorrow, the struggle is real for her.",20141223,california,0,0
242460410,Photo: did-you-kno: Flu shots are more important than you think. The CDC recommends that all children from... http://t.co/mKrQiHFdZh,20141207,California,1,0
353087531,Flu shot game strong,20141013,North Carolina,1,0
104561488,"Influenza, party of two. #saveyourself #vaccinate #FluShot",20140106,Missouri,1,0
17368500,"I always try to buy a round of shots for everybody, but they're being totally ungrateful and saying they don't even have the flu.",20140308,California,0,0
1033077128,"Did you get your flu shot this year? If not, thanks to #Walgreens we've got you covered! #FluShots... http://t.co/yDUZxOmZpJ",20141010,District of Columbia,1,0
223266428,Flu shot (@ Rite Aid) http://t.co/lF7xucASX6,20140118,Michigan,1,0
29617215,RT @tatiarocha: Flu Shot Challenge! #funwithRX #bigwig @MindyReher @AnnickVinson http://t.co/l6mnalCjmY,20140118,Washington,1,0
135935372,It's Not Too Late for a Flu Shot http://t.co/DdPnrH9E1q,20140110,Minnesota,1,0
126004168,Free flu shots for children Saturday at South Hill Mall http://t.co/6KEpOjFBYu #puyallup #flu,20140110,Washington,1,0
116946541,"Flu Shots: The Time To Get One Is NOW: 6As dropping temperatures and crazy weather stories increase, we must f... http://t.co/X1vmCeStI1",20140916,Arizona,1,0
186666607,the flu shot can suck my ass it's not happening lmao,20140913,,0,0
23435663,Are you getting a flu shot this year?,20140116,Texas,0,0
34982459,RT @ChampaignFamily: Get ur flu shot at #ChampaignFamilyPharmacy! At @ChampaignFamily ur more than a patient...ur family! #AllenPark,20140925,Michigan,1,0
106935846,MORE PEOPLE DYING FROM THE FLU TYBG I GOT MY FLU SHOT TODAY,20140111,California,1,0
69989432,"@JustParis_ so do I, &amp; yeah I'm getting the flu shot, I'm not taking any chances",20140826,Florida,1,0
506000534,"Man my mama got me at CVS, making me get a Flu shot..:(",20140110,south carolina,0,0
16475823,"Poor little guy...he had his flu shot, too.  An M.D. from Henry Ford said on TV that if you get the flu shot you... http://t.co/PTcHyAR1l1",20140108,michigan,0,0
5539902,Where would someone go in Waltham for a flu shot ?  Or is it too late ?,20141216,massachusetts,0,0
22298974,Where to get flu shots &amp;  info on town hall meetings  http://t.co/qSI7fQtiLO,20140826,Indiana,1,0
506796955,Will it help if you get a flu shot now?  What natural therapies may help you? http://t.co/jfZ8aQPd6G,20140103,Pennsylvania,0,0
17262822,My grandma and her flu shots I SWEAR,20141127,Wisconsin,0,0
458447634,tgm with my flu shot arm this morning 😩.. we will see how this goes,20141002,ohio,0,0
630701501,School sponsored health fair with flu shots and biometric screenings!,20141016,new jersey,1,0
179241400,So Panger gets a flu shot eh?,20140121,missouri,0,0
313271257,Should have taken the flu shot 😷,20141201,Texas,1,0
2815879722,RT @RynSzlg: 25th year with a flu shot. 25th year of not being an autistic microchip-controlled covert government agent.,20141031,New York,1,0
321175707,"@Andrea_Reddingg I knew you would get sick. When you get better, please get you flu shot ok?",20140909,Indiana,1,0
15107691,Real talk I've been doing good without a flu shot watch when I get I start getting sick,20140113,arkansas,0,0
419899970,RT @seattlechildren: Nasal flu spray or #flu shot? @SeattleMamaDoc explains the new @CDCgov recommendations http://t.co/UaQQk9DNjH,20141009,Washington,0,0
141948754,@jlwoj I got shot by the flu is that the same thing,20140916,North Carolina,0,0
37649101,Flu season is rapidly approaching. Check our links to clinics near you. In need of a free shot? You're covered too. http://t.co/qUDvvQsFnh,20140916,illinois,1,0
48153166,I take my flu shot daily!! http://t.co/lOYMQyPDam,20140114,Alabama,1,0
2448827154,“@chelsearanaee: Sick.”😷 get a flu shot,20140105,texas,0,0
102417993,Get your flu shot people!!! Many deaths this year in young healthy adults!! #washyourhands,20140110,California,1,0
790971950,First flu shot in years..let's see how well this works,20141030,Alabama,0,0
18094971,Killing some time before the doctor (flu shot for son) — at Subway.,20140110,California,0,0
371409452,"Getting my flu shot, hopefully I don't get sick this year.",20140819,florida,0,0
288467220,"That reminds me, I need to get the flu shot today.",20140910,Illinois,0,0
735728550,this doctor giving me my flu shot is a fucking hottie 😍😍😍😍😍,20140107,texas,0,0
79426470,RT @DeerfieldMAPD: Briefing at the EDS drill free drive though flu shots on Yankee Candle Way 10-1 today http://t.co/oOq3WmJDZj,20141026,Massachusetts,1,0
21633124,@djliddle75 Just want to make sure that you are updated with your flu shots http://t.co/KiGNgei2LW,20141223,California,1,0
844181858,Get your flu shot Walgreens and $1 goes to JDRF. Simply present your flyer: http://t.co/qmWhHM3rLX.,20140916,massachusetts,1,0
14984359,RT @JohnKinATL: Worried about #Ebola? Get a #FluShot now. Prevents scary symptoms &amp;  nasty flu + you won't have to sit in ER or doc office w…,20141016,Georgia,1,0
333500052,"School has started, fall is coming, which means so is an outbreak of colds.  Don't forget to get your flu shots, sleep regularly and eat ...",20140917,Oregon,1,0
27031136,I assume at this Ebola meeting on Monday @nikkihaley will remind everyone to get a flu shot... It's killed more SC's then Ebola. #JustSayin,20141017,South Carolina,1,0
29423419,Tyson Chandler take a dam flu shot or your vitamins this is ridiculous,20140109,New York,0,0
333353570,@kAlazeee the same with flu shots,20141017,Louisiana,0,0
702158383,"When someone my age, from my area dies from H1N1 you best bet I get a flu shot! #firsttimer #flushot #H1N1",20140113,California,1,0
343345982,To get the flu shot or not? Hmm decisions,20141002,Wisconsin,0,0
379942500,Got the flu shot and made it out alive... So far. Updates to come,20141027,massachusetts,0,0
26565370,flu shot. yay.,20140122,Utah,0,0
28202942,Got my Flu shot! 😁💉,20140108,Texas,1,0
137424819,Free flu shot clinics from @BarnesJewish. http://t.co/g8GrWehqWn,20140901,Missouri,1,0
106978940,RT @BUStudentHealth: Rhett got his flu shot today. Have you? Get one in the GSU Alley. Here til 6pm http://t.co/QKid5qClNp @DeanElmore @sao…,20141008,Massachusetts,1,0
205989730,"The holidays are a high-risk period for getting the #flu. Peter Ellis, MD reminds you to get your flu shot if you haven’t #HolidayHealth",20141210,Connecticut,1,0
2419704120,I've never been to a bar that offers flu shots. #jokes,20141121,ohio,0,0
341850162,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/21X5VINo4a,20141211,Texas,1,0
58022359,Help keep your family healthy this season. Stop by your neighborhood Farm Fresh Pharmacy to get your flu shot at... http://t.co/V3rAN9WuzE,20140110,Virginia,1,0
42763515,I'm bout to get my flu shot cuz I ain't taking no chances like I did last year thank God I didn't get it,20140917,Maryland,1,0
820928059,@AllyBlackmon can't push the buttons on the remote due to her sore arm after her flu shot. #goodgrief,20140105,,0,0
257832255,"If you still need to get a flu shot, you can get one for free tomorrow from 3p-7p at Walgreens at 3845 Broadway in KCMO.",20140127,Missouri,1,0
434945330,Got my flu shot! http://t.co/Ea4tsYhewt,20141008,Wisconsin,1,0
40346196,Getting my flu shot this morning....#ihateshots,20141111,Tennessee,0,0
1432263584,yo niqqies go get ur flu shot,20140924,Alabama,1,0
2600760031,I think it's the weather change. Or that damn flu shot.,20141024,Georgia,0,0
233767570,Getting a flu shot because that ish is BAD this year. (@ Kaiser Permanente) http://t.co/yh4svcIRPb,20140201,California,1,0
319128404,"""Uber Partners With Vaccine Finder To Bring A Free Flu Shot To You""  http://t.co/wPWsXZAhRn",20141023,Maryland,1,0
861891199,RT @BrowardHealth: Stay healthy with a free flu shot from Broward Health Urgent Care (Plantation &amp;  Coral Springs locations)! http://t.co/jo…,20140121,Florida,1,0
67950422,"this is probably the first time I've gotten a vaccination explicitly out of spite, but FLU SHOT YEAHHH",20141023,New York,1,0
352713326,Pharmacies Push 'UNTESTED' Flu Shot http://t.co/QDFVWWtrH8 | DailyPaul,20140124,North Carolina,0,0
219012516,RT @NYMag: Ebola fears may be driving more New Yorkers to get flu shots this year http://t.co/M1H5e321UF,20141101,California,0,0
413462539,looks like im getting a flu shot too,20141022,Maryland,0,0
355905147,"We can get all our shots, flu shots EVERTHING",20141026,Texas,1,0
1439041867,Flu shots on a Monday afternoon. #blessed #itsavirus,20140929,Washington,1,0
90208352,I need to do some about this frfr Lysol everything down I need to go get a flu shot n Etc.,20140126,georgia,1,0
2235610428,"Flu shot and BP check (@ Kaiser Permanente Vallejo Medical Center - @kpnorcal in Vallejo, CA) https://t.co/cxeZdvJRrp",20141030,california,1,0
339998097,"Flu shot (@ Immediate Care Brooklyn in Brooklyn, NY) https://t.co/R6NmV36hqi",20141009,new york,0,0
138128115,@GlamTazsMummee @Klddsml @akalexander5050 There's a lot of teachers out with the flu. I hope I don't get it. They didn't take the flu shot.,20140130,Oklahoma,0,0
333745314,State Flu Shot Rule for Preschoolers Curbs Kids Hospitalizations: CDC  http://t.co/FXdItwhYO5,20140428,,1,0
193053561,RT @samueloakford: De Blasio urges New Yorkers to get flu shots so they don't get sick and become convinced they have Ebola.,20141024,New York,1,0
28250541,Flu shots are basically the bane of my existence. 💉💊😷,20141015,iowa,0,0
433727435,I just got a flu shot... I better not get sick or I'm goin ham! 😤😤,20140123,,0,0
7120992,"Hey girl you say you like tough guys?
I just got my flu shot and only cried for like 5 minutes",20140120,ohio,0,0
18567809,"“The #flu shot will NOT give you the flu, and 4 more tips: http://t.co/515DolU88V #FocusOnFlu http://t.co/MT3rCBLtNX”. But it could save you",20141102,north carolina,1,0
291949223,"This Flu Shot Is Not Like The Others #doximity
http://t.co/6VGYOeAYzt",20141104,California,0,0
36948979,RT @VMSHelpingHands: Flu Shot Fail: Why Doesn't the Vaccine Always Work? http://t.co/t0iDWStf8f,20140227,Arizona,0,0
158215376,“@joshpresti: Thinking about getting my first ever flu shot this year. Big step for me.” Can I have your new phone?,20140912,massachusetts,1,0
271199476,Anyone get The Flu Shot?,20141216,missouri,0,0
28893927,@me_kr3  viral?  Good thing I got a flu shot...,20140210,Tennessee,1,0
443119352,he highly anticipated flu shots are in. We will start off with several flu clinics where we will provide only flu... http://t.co/64eWoTYkoJ,20141002,georgia,1,0
613091068,If you love me you'll get a flu shot XOXO,20141023,Connecticut,1,0
701065344,Had your flu shot yet? Use this Flu Shot finder to locate a site for a vaccination. http://t.co/cwJdUbkB1A,20141015,Illinois,1,0
20269833,"@FOX4 with last year &amp; this year Flu virus being so bad, why can't someone offer free shots to help people out that can't afford the shot.",20140108,Texas,1,0
19350698,"Protect yourself this flu season! Flu Shot Clinics will be available to student's starting in October. Cost is $24. Cash, check, and Hobo...",20141006,South Dakota,1,0
389203016,Ok y'all I'm ok..I have not went outside yet...but I gotta!  I have to take the quartet to get flu shots and pick... http://t.co/ts50mHbaZZ,20140102,Missouri,0,0
404239253,OD'd on flu shots,20140613,Maryland,0,0
451091824,"""@LeShMami: I took the flu shot like a G lol"" big baby",20141016,texas,0,0
15090644,RT @rawliving: Natures Flu Shot delivery to @TheEllenShow. Rest up and feel better. You'll be back up dancing soon - http://t.co/sX5T7kA2vc,20140124,Pennsylvania,0,0
278380276,"TB test, tetanus shot, blood drawn, chicken pox vaccine, and flu shot. #newjobprobs #uptodate #poke",20140311,Alabama,0,0
3735781,@joshuakcooper apparently they use an egg-white based protein in the flu and pneumonia shots and I had that allergy as a kid,20141021,,0,0
32353939,"@SPN411 Flu shot, YES. Always. Definitely. Never a problem and staying healthy.",20140114,Virginia,1,0
49081460,RT @NashRedCross: It's not too late to get a flu shot to protect yourself and family this winter: http://t.co/yvScdwkE7B,20141114,Tennessee,1,0
585939538,Free flu shot at work today!  ,20141002,California,1,0
194870471,"@antiangie @jonniker @snoozical @alexaflotsam Our employee flu shots started today (also a children's hospital), my 8yo got his Tuesday.",20140925,Kansas,0,0
127326573,"There are 2 types of #flu #vaccines, the flu shot and nasal spray. Plan to #getafluvax, ideally by October! http://t.co/glZ9sN5Os3",20140916,New York,1,0
38217549,Flu season is here and experts say not to wait to get the flu shot: Meijer Pharmacist Amanda Schaetzke says it... http://t.co/xkse3YMN1U,20140903,Ohio,1,0
7377552,Get Ready for Flu Season !! Come by for your Immune M.O.P.A.D. Shot ... http://t.co/0HUmLUN0KK,20140918,florida,1,0
493823567,Getting my flu shot apparently. Cool I guess,20141104,California,1,0
180540632,Flu Shot check#prepared.,20140925,,1,0
213452407,"""@: If you haven’t gotten one already, go get your flu shot. It’s not too late!""",20140122,oklahoma,1,0
1321411946,Went ahead and got my flu shot because you never know.,20141007,North Carolina,1,0
591426882,RT @sweetpcherry11: Free #daryldixon flu shots @wwwbigbaldhead #TheWalkingDead http://t.co/c9YgzrFkWN,20140310,Arkansas,1,0
12841062,MEA will administer flu shots through insurance or a $27 fee from 1-3 p.m. Thursday at The Chamber of Flowood.,20141005,Mississippi,1,0
457098430,"Well crap...“RT @metropulse: Dear everyone, go get your flu shot if you haven't. It's felling people all over town. It's not too late.”",20140115,Tennessee,1,0
20272083,"RT @arlenarlenarlen: It's flu shot season, motherfuckers!",20140923,California,0,0
37185286,i have one precious hour free right now and i am debating between napping and getting a flu shot hashtag turnt,20141023,New York,1,0
342480678,People all around me dropping with the flu! Let's hope my flu shot does its job!,20141202,texas,1,0
587092130,@danwho @pemulis I’m in that stew as we speak. Better than a flu shot.,20140109,California,0,0
1514837402,Flu shot unlocked.,20141113,,0,0
2364620161,@UAStudentHealth I got my free flu shot! 😁,20140923,Alabama,1,0
49156508,Got your flu shot? States head doc gets his http://t.co/r5U33Eobjd,20140103,Florida,1,0
28558386,About to get my flu shot and biometrics done and I have no idea which room it's in. I'm going to just wander the building..,20141028,Virginia,0,0
333036859,Doctor just told me I wasnt a good parent cause I didnt get the flu shot 😂😂😂,20140923,Maryland,0,0
263355585,"Got a flu shot at work, wasn't smart enough to have her do it in my left arm...",20141001,Massachusetts,0,0
585141083,http://t.co/8gBaTrKBvt #gigs Flu Shot Nurse (Seasonal) http://t.co/ZWXbgEfG7r #CHI #chicago #IL,20140620,Illinois,0,0
53963952,"Looking to avoid the flu? Try a fist-bump greeting: We've all heard we should get a flu shot, but what happens... http://t.co/DNCQmDBYMQ",20140124,Mississippi,0,0
312697399,RT @LuisTrib: Health giant UPMC to mandate flu shots for workers in clinical areas --&gt;  http://t.co/j3R1F9WPxO,20140829,Pennsylvania,0,0
300642459,"Free flu shots are still available for students, faculty &amp; staff thru Campus Health Services.  http://t.co/iHIfuYACHm http://t.co/ZX7oL266Xq",20140122,Indiana,1,0
348254734,My immune system is so shot right now. Second time having some sort of flu in less than 3 months. Wtf. Stress really does bring you down,20140326,new york,0,0
800617350,#gigs4u #gigs #IN Flu Shots: RNs and LPNs Needed http://t.co/VWISi8VVhT #IND #indianapolis,20140805,Indiana,0,0
67537048,"Getting my flu shot, whoo!",20141003,,1,0
1233038280,"Looks like I have the flu. Well, at least I won't have to get a flu shot this year.",20141009,Ohio,0,0
441182901,Really @safeway incentives to get flu shots??? #holyscandle http://t.co/o1HhboVcAf,20140731,california,0,0
407474671,Who wants to get paid for taking the flu shot ? I did..!!! They are really sweet people &amp;  it's a good thing to do.!!! http://t.co/ONZ4hru6w7,20141112,tennessee,1,0
24013638,free flu shots and my boss is playing with my little ponies,20141016,texas,1,0
18894026,@UncoolGuy Oh nooo. Is it passing now? Have you considered getting the flu shot? I'm sorry. Feel better! :(,20141006,Alabama,0,0
58614967,Best Kim d of flu shot. http://t.co/6ZRpUHzqQV,20141030,Washington,0,0
434661884,"RT @johnmscott: Everyone get a FLU shot, otherwise we will assume you have Ebola and lock you in a closet for 2 weeks",20141017,pennsylvania,1,0
79611772,Fearing #Ebola? Doctors say get a flu shot http://t.co/08zJdYiH37,20141030,California,1,0
35762013,Frightened By Ebola? Turn Off CNN &amp;  Get A Flu Shot http://t.co/0veftIWwwy,20141016,Minnesota,1,0
339762292,"Flu Shot 😜 (@ Rite Aid in Royersford, PA) https://t.co/xnFQc0zWc3",20141110,pennsylvania,1,0
524600907,@conigs I'm sure you've had your flu shot though.,20140617,North Carolina,0,0
1048658582,Everyone pls get the flu shot,20140918,California,1,0
532428154,Why it's more important than ever to get that flu shot right now! ABC7 News 5pm @DanAshleyABC7 @CherylABC7 @SandhyaABC7 @MFinney,20140108,California,1,0
38523503,"@Rosie feel better. Get the flu shot next year. Rest, take tamaflu",20140412,North Carolina,1,0
100662388,I love that my place of employment gives us a voucher for a flu shot that makes us pay $24. Wtf?  Thanks for caring about my well being,20141017,iowa,0,0
7507072,"Clients come in here mad because they got the flu shot, yet caught a cold. You know a cold and the flu are COMPLETELY different right? Ugh.",20141204,kansas,0,0
356925148,"I'm alittle sick, boo! That what u get for not getting flu shot,😧😷😩",20141129,Texas,1,0
24309207,FLU Shot? I’ll Have A Double Please. http://t.co/vOS99GUKej,20141108,,1,0
396385680,@DLoesch Did you have your flu shot?,20141123,Texas,0,0
14768696,RT @DRXBoston: Need a Flu Shot? Our friends at @DRXSaugus are offering $20 flu shots for those who's insurance doesn't cover it! Visit them…,20140106,massachusetts,1,0
28020835,Flu shot for the 2014-15 season: done!,20140916,New Jersey,1,0
18161855,Getting your flu shot? Another way to curb your chances of getting sick is using antimicrobial #dollarcoins http://t.co/icdMUWOq1B,20140924,District of Columbia,0,0
499224847,Flu typically peaks Jan/Feb. Flu shot is safe way to protect pregnant women from flu complications #fightflu #ad http://t.co/geOJS1O6mI,20140203,Mississippi,1,0
155355808,RT @WWLP22News: It’s time to get your flu shot http://t.co/yTbGdyWkZ9,20140918,massachusetts,1,0
239970810,"Wellness/Resources fair today. Flu shot, BP check.  Hopefully the staff and exhibitors found it worthwhile",20141028,Vermont,1,0
358145280,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/wdCyn9YYuD,20141211,,1,0
880606208,The boss representing at #2462 who is leading #D240 with flu shots % to goal. #BestTeamInRetail #flueshotchallenge http://t.co/hOYKlDimFg,20141114,California,0,0
259646424,"best sister award goes to - me! getting a flu shot today just because my brother asked me to, so his wife won't get in trouble at work 😷😉😁😳",20141016,California,1,0
116984174,RT @RyanColeman882: Amelia is making me get a flu shot 😕,20140127,florida,0,0
540920131,I keep getting sick i need to go get my flu shot,20140217,ohio,1,0
312149730,"@brisayers You?? cc: @egsayers ""This Little Girl Deserves An Oscar For Her Performance While Getting A Flu Shot http://t.co/de2tDLqYRO""",20140924,Alabama,0,0
472104236,Influenza is now widespread across #Indiana. Details on getting a flu shot are here --&gt;  http://t.co/N6VOKdFZUg,20140115,Indiana,1,0
66249501,"My nana called me this morning to remind me I need a flu shot, people are dying from the flu 😳😳",20140120,,1,0
406575687,Why did you bring your whole group of friends with you in the back room to get a flu shot... 😒,20141022,virginia,0,0
598641246,Santa's Lap or Flu Shot? http://t.co/2qEqDrm2dz,20141219,California,0,0
30141474,Flu outbreak in the US - getting shots.....not Sambuca; -) (at @Walgreens) http://t.co/GUnGXJPGQM,20140110,,0,0
108860236,"Flu shots can now be obtained through a participating in-network pharmacy. Under the MIUFCW Plan, preventive care... http://t.co/QRtG1JyOBk",20141106,Michigan,1,0
330448830,Get protected from the flu! NCMC provides flu shots at the Greeley Sr Activity Center Oct 13 &amp;  29 from 10:30am-12pm. http://t.co/wkxw0ji9fg,20141010,Colorado,1,0
29798338,"CPT® 2015: Look for Revised, Updated Chronic Care Management Codes in January:  Plus: You’ll find new flu shot... http://t.co/JzKTBtrmv7",20140908,North Carolina,0,0
30897524,"Obamacare: Free flu shots a shock to many - (to me too, got mine yesterday)   http://t.co/6m6viVqs5B",20140120,California,1,0
190873078,Motivation to go get my flu shot and homework = stopping at the rec for smoothie king 😈,20140917,,0,0
17991577,"RT @HenricoNews: Free flu shots in Henrico again today: 10:30am-4pm at Dumbarton Elem School, 9000 Hungary Spring Rd. Details http://t.co/3…",20141025,Virginia,1,0
231929828,RT @iumedschool: @IUPUI Campus Health to offer free flu shots starting Oct. 6: http://t.co/RDbLii4oQT. @IUNewsrom,20141005,Indiana,1,0
118427626,"Very in depth article about ""Getting a flu Shot"" - 
What I found most interesting:
Adequate amounts of Vitamin D... http://t.co/lsfahLjHO9",20140924,Washington,0,0
13854792,“@13abc: UPDATE: There have been five total flu-related deaths in the area this year.” #gotmyFLUshot,20140115,Ohio,1,0
30142892,We could save 25k-50k lives N the US in 2015 from flu-related deaths if we all got a flu shot.  It is 1 way 2 love UR neighbor as yourself.,20141029,Alabama,1,0
216945183,RT @DailyIlliniAds: Students get your free flu shot today! Check out our flier! http://t.co/OQ0IKxbEGa,20140925,Illinois,1,0
414968502,RT @NancyGraceHLN: It’s flu season &amp;  you won’t believe what one family claims the #FluShot did to their 10-year-old little girl!,20141104,Indiana,0,0
275889212,my arm hurts so bad I feel like I got the flu shot in it.....but i didn't um,20140129,Michigan,0,0
409254376,Flu shot day at work....Terrified of needles!!!! BUT I don't want the flu. @ CBS Chicago http://t.co/nxWEjyXfuA,20141029,illinois,1,0
86852412,Rubbing a bunch of essential oils on your skin is NOT the same as getting a flu shot. Please stop.,20140915,Kansas,1,0
418242837,"@Shayded Oh my, I'm very sorry to hear that. :( Did you get a flu shot this year? I only had mine a few weeks ago. I hope you'll be okay.",20140131,New York,1,0
131015415,"It's #FluShot seaon again.
Everyone age 6 months and older needs a seasonal flu shot every year: http://t.co/uwu7UHtT2g
#prevention",20140829,New York,1,0
614563414,"Photo: Even if the weather is beautiful where you are, here’s a friendly reminder to get your flu shot!... http://t.co/QPowCRGQoG",20141025,California,1,0
921185731,"UPDATE Flu shot and visiting Jake Anthony, it's probably worth mentioning that it takes two weeks after you get... http://t.co/tFuOMrsihp",20140118,California,0,0
248386269,RT @MemphoNewsLady: AR Health Dept now reporting 31 flu deaths.  21 victims between the ages of 25-64.  Most had no flu shot. #Local24 http…,20140130,tennessee,0,0
550681618,Got my flu shot at Walgreens &amp;  they donated a dollar to JDRF &amp;  I match the bandaid. #fancy http://t.co/ieqApa1Cxu,20141027,District of Columbia,1,0
30984803,"@187_gio yes sir hello what kind of saving should i expect to receive from the wellness+ ,and yes i have my flu shot sir thanks for asking",20140906,California,0,0
85909951,I laugh when people say the flu shot makes them sick every time they get it because #sciencebitch,20141016,alabama,0,0
317038166,Good perspective from @Brittney4News on flu shot -- 19 confirmed deaths in Arkansas. #ARnews,20140115,Arkansas,0,0
2173078015,"Flu Vaccines

It's that time of year again.  In the fall, when most people get their flu shots, the scare stories... http://t.co/ZfGe5tFzo1",20141016,New York,,0
18647970,RT @rohmontgomery: just got my flu shot so I'm fuckin untouchable now. I'm gonna shake hands with a bunch of sick people. maybe hop over to…,20141022,Missouri,1,0
40551290,"@Fujabo Short list: Class prep, grading, cleaning, cooking, oil change, flu shot, 100 emails, thank you notes, bills, and freelance sewing.",20141017,Michigan,0,0
248689871,Got my flu shot.  You're welcome. herd.,20140107,Georgia,1,0
23630171,Got my flu shot today but you're still the biggest prick I've interacted with.,20141014,Pennsylvania,0,0
1653681242,"#verisimilitude Descriptions in ""Valley of Amazement"" by @AmyTan of the 1918 Spanish Flu led me to go get my flu shot! Finally.",20140109,District of Columbia,1,0
23824810,Was I supposed to strip to my skivvies for a flu shot at CVS? Need to know before the pharmacist comes over.,20141005,Massachusetts,0,0
53584611,mandatory flu shot day for several state agencies it appears,20141014,Mississippi,0,0
10790932,"Feeling crappy, got flu shot for first time. 2 weeks to take effect? Who knew the immune system is 28.8kbps",20140116,,0,0
31418774,Don't forget about this upcoming opportunity to get your flu shot.  View the event for more details. http://t.co/g0edGy9w2J,20141014,North Carolina,1,0
325762888,please post: a little frustrated at the moment. We've been trying to get my 5 yr old the flu shot but her... http://t.co/9tXLj6gZdK,20140107,Texas,0,0
15898156,"""We're not paying for that flu shot because influenza is a natural gift from God.  Be happy he chose you.""  #HobbyLobby #Blessed",20140630,Missouri,0,0
500120322,Last night I told a McDonalds worker to get his flu shot 12 times. Happy Birthday Hannah @ Moes and… http://t.co/XCybOWbsV7,20141017,Alabama,0,0
20240912,Fuuuuh. I'm getting sick cause I was talkin shit about flu shots. Karma ain't cute.,20140122,California,0,0
10476572,RT @AAHealth: Appointments Still Available for FREE HighDose Flu Shots for Age 65+. Parole Center. Oct.7 410-222-7247 http://t.co/89mIvSxX1E,20141006,maryland,1,0
571832552,"It's cold/flu season: Mix 2T orange juice, 1T ACV, 1/4-1/2 tsp camu powder; drink it like a shot, chase w water! @NavitasNaturals #staywell",20141216,Mississippi,0,0
148449160,My lil man just started teething and I am now taking him to get a flu shot! #sorryhomie,20140102,texas,0,0
61541483,Doctors should do more to encourage flu shots during pregnancy: study: NEW YORK - (Reuters Health) - Most doct... http://t.co/xBtJdG3Q3b,20140709,California,1,0
20010596,http://t.co/vibaNO2HWL Hickory Council on Aging offering flu shot clinics in October - WSOC Charlotte http://t.co/4KyTWznwBP,20140927,new york,0,0
272546345,This makes me laugh one of my daughters who is 18 I won't name names but she refused to get her flu shot this... http://t.co/fUU6kuMp19,20140121,Missouri,0,0
201128603,Health officials urge Texans to get flu shots http://t.co/Fmk7Edoc32,20140109,Texas,1,0
405142317,Uber Delivers Flu Shots: How On-Demand Tech Can Actually Do Good: Flu is most dangerous to the most vulnerable... http://t.co/yFan14sddR,20141023,Florida,1,0
31334905,Line for a flu shot. http://t.co/0MWINmV7pn,20141008,Texas,0,0
34499735,@Zak_Bagans  Got the Flu Shot,20140104,Virginia,1,0
321627868,@jimvicevich I'm skipping my flu shot this yr. I hear their rolling out the national guard to fight the flu this yr.,20140916,Massachusetts,0,0
434353295,RT @jes_see_kuh: CVS gave Kyle $5 to get a flu shot... that doesn't seem very legit 🙈,20141129,Iowa,0,0
454580951,@CDCgov Panel Recommends Nasal Flu Vaccine Over Shot for Kids http://t.co/sqkZ7AsiUu #flu #KidsHealth,20140627,Pennsylvania,0,0
727242224,I feel like im getting the flu..... But I got the flu shot 😷,20140120,Pennsylvania,0,0
15276609,"If you're worrying about Ebola in the US, go get your flu shot instead please.",20140930,District of Columbia,1,0
23831448,"@tmana Last year I was the only one in my family to get flu shot, only one not to get flu. #dsma",20140918,Wisconsin,1,0
331053184,@michaeldick Walgreens. Flu shot and stamps. It was my best excuse to make an extra stop on the way home.,20141021,Oklahoma,0,0
15451869,Didn't know I was gonna have to take a flu shot today but oh well got it done 💉,20141019,Louisiana,1,0
242842427,@KyleLanier21 Flu shots 👌,20140103,texas,1,0
4132841,"Interesting ""@MasonChiro: Great article about the flu and flu shot, backed up by annoying facts and solid research http://t.co/hVTz1LLUU3",20140114,Tennessee,1,0
2279888347,Seriously.. do it! Why it's still important to get a flu shot this year http://t.co/2asv8a8IBM #fb,20141206,Massachusetts,1,0
178566085,"RT @MeninistTweet: it's november, why didn't you bring your own jacket? no, you can't wear mine. i didn't get a flu shot this year.",20141121,California,0,0
278308915,Flu shot time. Have you gotten yours yet?  #get'erdone!!!,20141030,Minnesota,1,0
40351905,"Before I can start working at the hospital I have to get a flu shot, and take a TB test... soooo that's what I'm doing today.",20141117,michigan,0,0
330718188,Getting my flu shot next year for sure...,20140201,California,1,0
66864823,Snuggle sesh with my fluffball before his flu shot 🐶 http://t.co/iCu7ZQNUU9,20140829,,0,0
236416208,Can someone please come w me to get my flu shot this week bc my mom can't and I'll chicken out if I go alone,20140922,texas,0,0
322957675,"""Remember last year when no one would get flu shots cause there was a rumor they would turn them European?""",20141209,Tennessee,0,0
137797929,And the #Oscar goes to.....this girl getting a flu shot!!! http://t.co/L6HaNeeAMZ,20140924,New York,0,0
211621080,It’s not too late to get that flu shot! http://t.co/uPMlOGcjaX,20140121,Ohio,1,0
230054809,Get your flu shot this season to avoid being confused for having Ebola #EbolaForum,20141014,Massachusetts,1,0
