user,tweet,date,state,takeFlushot,negativeFlushot
58614967,best Kim d of flu shot spectrographically,20141030,Washington,0,0
434661884,rt misquotation everyone get a flu shot otherwise we will assume you have Ebola and lock you in a closet for 2 weeks,20141017,pennsylvania,1,0
79611772,fearing Ebola doctors say get a flu shot microhydrodynamics,20141030,California,1,0
35762013,frightened by Ebola turn off CNN amp get a flu shot spectrophotometric,20141016,Minnesota,1,0
339762292,flu shot 😜 (@ rite aid in destroyer pa magnetohydrodynamics,20141110,pennsylvania,1,0
524600907,consigns I'm certain you've had your flu shot though,20140617,North Carolina,0,0
1048658582,everyone pl get the flu shot,20140918,California,1,0
532428154,why it's more important than ever to get that flu shot right now ABC news pm Chelyabinsk Chernobyl sandbagging Kinney,20140108,California,1,0
38523503,Rosie feel better get the flu shot next year rest take Tamma,20140412,North Carolina,1,0
100662388,i love that my place of employment gives us a voucher for a flu shot that makes us pay $24 wt thanks for caring approximately my well being,20141017,iowa,0,0
7507072,clients come in here mad because they got the flu shot yet caught a cold you know a cold and the flu are totally different right ugh,20141204,kansas,0,0
356925148,I'm little sick boo that what u get for avoidting flu shot😧😷😩,20141129,Texas,1,0
24309207,flu shot i’ll have a double please contemporaneousness,20141108,,1,0
396385680,schmoes did you have your flu shot,20141123,Texas,0,0
14768696,rt Bostonian need a flu shot our friends at Augustus are offering $20 flu shot for those who's insurance does not cover it visit them…,20140106,massachusetts,1,0
28020835,flu shot for the 2014-15 season done,20140916,New Jersey,1,0
18161855,getting your flu shot another way to curb your chances of getting sick is using antimicrobial dollar coins compartmentalization,20140924,District of Columbia,0,0
499224847,flu typically peaks Janifer flu shot is safe way to protect pregnant women from flu complications fight flu ad magnetohydrodynamics,20140203,Mississippi,1,0
155355808,rt Peloponnese it’s time to get your flu shot prestidigitatorial,20140918,massachusetts,1,0
239970810,resourcefulnesses fair nowadays flu shot b check hopefully the staff and exhibitors found it worthwhile,20141028,Vermont,1,0
358145280,it’s national influenza vaccination week so get your flu shot and get involved departmentalization,20141211,,1,0
880606208,the boss representing at 2462 who is main d240 with flu shot e to goal steaminess unchallengeable magnetohydrodynamical,20141114,California,0,0
259646424,best sister award goes to e me getting a flu shot nowadays just because my brother asked me to so his wife will avoid in trouble at work 😷😉😁😳,20141016,California,1,0
116984174,rt Coleman Amelia is making me get a flu shot 😕,20140127,florida,0,0
540920131,i keep getting sick i need to go get my flu shot,20140217,ohio,1,0
312149730,bricklayers you cc naysayers this little girl deserves an Oscar for her performance while getting a flu shot electroencephalography,20140924,Alabama,0,0
472104236,influenza is now widespread across Indiana details on getting a flu shot are here --gt antivivisectionist,20140115,Indiana,1,0
66249501,my Nana called me this morning to remind me i need a flu shot people are dying from the flu 😳😳,20140120,,1,0
406575687,why did you bring your whole group of friends with you in the back room to get a flu shot 😒,20141022,virginia,0,0
598641246,Santa's lap or flu shot spectrophotometric,20141219,California,0,0
30141474,flu outbreak in the us e getting shot snot ambuscade -e at Walgreen compartmentalization,20140110,,0,0
108860236,flu shot can now be obtained through a participating in-network pharmacy under the Mirfak plan preventive care magnetohydrodynamical,20141106,Michigan,1,0
330448830,get protected from the flu NC provides flu shot at the Greeley cir activity center cot 13 amp 29 from Amerigo-12pm ultracentrifugation,20141010,Colorado,1,0
29798338,rcpt 2015: look for revised updated chronic care management codes in January plus you’ll find new flu shot electroencephalogram,20140908,North Carolina,0,0
30897524,macaroon free flu shot a shock to many e to me too got mine yesterday magnetohydrodynamics,20140120,California,1,0
190873078,motivation to go get my flu shot and homework e stopping at the rec for smoothie king 😈,20140917,,0,0
17991577,rt heterogeneous free flu shot in Enrico again nowadays Amerigo-4pm at adumbration elem school 9000 Hungary spring rd details http://tco/3…,20141025,Virginia,1,0
231929828,rt homeschooling puissant campus health to offer free flu shot starting cot 6 electrocardiographs newsroom,20141005,Indiana,1,0
118427626,very in depth article approximately getting a flu shot e what i found most interesting adequate amounts of vitamin d electroencephalograph,20140924,Washington,0,0
13854792,“@13abc: update there have been five total flu-related die in the area this year” accomplished,20140115,Ohio,1,0
30142892,we could save 25k-50k lives n the us in 2015 from flu-related die whether we all got a flu shot it is 1 way 2 love Ur neighbor as yourself,20141029,Alabama,1,0
216945183,rt polyisocyanates students get your free flu shot nowadays check out our flier extraterritoriality,20140925,Illinois,1,0
414968502,rt inscrutableness it’s flu season amp you won’t believe what one family claims the flu shot did to their 10-year-old little girl,20141104,Indiana,0,0
275889212,my arm hurts so poor i feel like i got the flu shot in it but i did not um,20140129,Michigan,0,0
409254376,flu shot day at work terrified of needles but i do reject the flu e CBS Chicago magnetohydrodynamics,20141029,illinois,1,0
86852412,rubbing a bunch of fundamental oils on your skin is not the same as getting a flu shot please stop,20140915,Kansas,1,0
418242837,sashayed oh my I'm very sorry to hear that :( did you get a flu shot this year i only had mine a few weeks ago i hope you'll be okay,20140131,New York,1,0
131015415,it's flu shot season again everyone age 6 months and older needs a seasonal flu shot every year intercommunication prevention,20140829,New York,1,0
614563414,photo even whether the weather is beautiful where you are here’s a friendly reminder to get your flu shot spectrographically,20141025,California,1,0
921185731,update flu shot and visiting Jake Anthony it's probably worth mentioning that it takes two weeks after you get spectrophotometric,20140118,California,0,0
248386269,rt accumulativeness AR health dept now reporting 31 flu die 21 victims between the ages of 25-64 most had no flu shot local http…,20140130,tennessee,0,0
550681618,got my flu shot at Walgreen amp they donated a dollar to FDR amp i match the bandied fancy extemporaneousness,20141027,District of Columbia,1,0
30984803,Giovanna yes sir hello what kind of saving should i expect to get from the wellness and yes i have my flu shot sir thanks for asking,20140906,California,0,0
85909951,i laugh when people say the flu shot makes them sick every time they get it because science bitch,20141016,alabama,0,0
317038166,good perspective from Brittney on flu shot -- 19 confirmed die in Arkansas nearness,20140115,Arkansas,0,0
2173078015,flu flu shot it's that time of year again in the fall when most people get their flu shot the scare stories underspecification,20141016,New York,,0
18647970,rt Montgomery just got my flu shot so I'm buckskin untouchable now I'm gonna shake hands with a bunch of sick people perhaps hop over to…,20141022,Missouri,1,0
40551290,jabot short list lesson prep grading cleaning cooking oil change flu shot 100 emails thank you notes bills and freelance sewing,20141017,Michigan,0,0
248689871,got my flu shot you're welcome herd,20140107,Georgia,1,0
23630171,got my flu shot nowadays but you're still the biggest prick I've interacted with,20141014,Pennsylvania,0,0
1653681242,verisimilitude descriptions in valley of amazement by Tammany of the 1918 Spanish flu led me to go get my flu shot finally,20140109,District of Columbia,1,0
23824810,was i supposed to strip to my skivvies for a flu shot at cs need to know before the pharmacist comes over,20141005,Massachusetts,0,0
53584611,mandatory flu shot day for several state agencies it appears,20141014,Mississippi,0,0
10790932,feeling crappy got flu shot for first time 2 weeks to take effect who knew the immune system is biopsy,20140116,,0,0
31418774,do againstget approximately this upcoming opportunity to get your flu shot view the event for more details equiproportionality,20141014,North Carolina,1,0
325762888,please post a little frustrated at the moment we've been trying to get my 5 yr old the flu shot but her prestidigitatorial,20140107,Texas,0,0
15898156,we're not paying for that flu shot because influenza is a natural gift from god be happy he chose you hobby lobby blessed,20140630,Missouri,0,0
500120322,final night i told a McDonald worker to get his flu shot 12 times happy birthday Hannah e mus and… magnetohydrodynamics,20141017,Alabama,0,0
20240912,fullish I'm getting sick cause i was talking shit approximately flu shot karma am not cute,20140122,California,0,0
10476572,rt healthful appointments still available for free high dose flu shot for age 65+ parole center Oct 410-222-7247 autosuggestibility,20141006,maryland,1,0
571832552,it's collude season mix 2 orange juice 1 ac 1990s tsp cam powder drink it like a shot chase w water supernaturals stay well,20141216,Mississippi,0,0
148449160,my sick man just started teething and i am now taking him to get a flu shot sophomore,20140102,texas,0,0
61541483,doctors should do more to encourage flu shot during pregnancy study new York e Reuters health e most doc prestidigitatorial,20140709,California,1,0
20010596,magnetohydrodynamical hickory council on aging offering flu shot clinics in October e soc Charlotte compartmentalization,20140927,new york,0,0
272546345,this makes me laugh one of my daughters who is 18 i will not name names but she refused to get her flu shot this compartmentalization,20140121,Missouri,0,0
201128603,health officials urge Texans to get flu shot electromagnetically,20140109,Texas,1,0
405142317,tuber delivers flu shot how on-demand tech can actually do good flu is most dangerous to the most vulnerable demonstrativenesses,20141023,Florida,1,0
31334905,line for a flu shot compartmentalization,20141008,Texas,0,0
34499735,suffragans got the flu shot,20140104,Virginia,1,0
321627868,tsarevich I'm skipping my flu shot this yr i hear their rolling out the national guard to fight the flu this yr,20140916,Massachusetts,0,0
434353295,rt successorship cs gave kyle 5 to get a flu shot that does not seem very legit 🙈,20141129,Iowa,0,0
454580951,McGovern panel recommends nasal flu flu shot over shot for kids extraterritoriality flu kids health,20140627,Pennsylvania,0,0
727242224,i feel like mi getting the flu but i got the flu shot 😷,20140120,Pennsylvania,0,0
15276609,whether you're worrying approximately Ebola in the us go get your flu shot instead please,20140930,District of Columbia,1,0
23831448,Manama final year i was the only one in my family to get flu shot only one not to get flu dams,20140918,Wisconsin,1,0
331053184,Michaeline Walgreen flu shot and stamps it was my best excuse to make an additional stop on the way domestic,20141021,Oklahoma,0,0
15451869,did not know i was gonna have to take a flu shot nowadays but oh well got it done 💉,20141019,Louisiana,1,0
242842427,phenylalanine flu shot 👌,20140103,texas,1,0
4132841,interesting bronchiolar great article approximately the flu and flu shot backed up by annoying facts and solid research spectrographically,20140114,Tennessee,1,0
2279888347,seriously do it why it's still important to get a flu shot this year electroencephalogram bf,20141206,Massachusetts,1,0
178566085,rt Leninist it's November why did not you bring your own jacket no you can not wear mine i did avoid a flu shot this year,20141121,California,0,0
278308915,flu shot time have you gotten yours yet overdone,20141030,Minnesota,1,0
40351905,before i can start working at the hospital i have to get a flu shot and take a TB test soot that's what I'm doing nowadays,20141117,michigan,0,0
330718188,getting my flu shot next year for certain,20140201,California,1,0
66864823,snuggle ssh with my fluff ball before his flu shot 🐶 extemporaneousness,20140829,,0,0
236416208,can someone please come w me to get my flu shot this week BC my mom can not and I'll chicken out whether i go alone,20140922,texas,0,0
322957675,remember final year when no one would get flu shot cause there was a rumor they would turn them European,20141209,Tennessee,0,0
137797929,and the Oscar goes to this girl getting a flu shot magnetohydrodynamical,20140924,New York,0,0
211621080,it’s not too late to get that flu shot compartmentalization,20140121,Ohio,1,0
230054809,get your flu shot this season to avoid being confused for having Ebola Ebola,20141014,Massachusetts,1,0
710262682,micro needle patches could make a flu shot as simple as a band-aid — tech news and analysis compartmentalization,20141124,Iowa,0,0
446306142,apparently by avoidting my flu shot i was supposed to wear a hospital mask at work oops,20140224,New York,0,0
243335019,got my flu shot at the clinic in my work building got a 5 star bucks card for showing up quick and easy,20140922,Washington,1,0
171991895,my sister i got my flu shot so i do avoid aids like what are you serious,20140113,California,0,0
102747668,just got my flu shot you should too,20141021,Kentucky,1,0
488519273,my son drolly getting his flu shot snapping,20141121,Pennsylvania,0,0
393823451,this may go viral but our employees will not flu shot on the house at cardinal carry or conceptualization's,20140912,Kentucky,1,0
49367189,why did not i get a flu shot this stomach flu better only final a day😷😩,20140113,Wisconsin,1,0
14194635,rt healthfulness uninsured between the ages of 12-29 the forum offers free flu shot Mon wed amp free by appointment amp suet amp Thurs walk-…,20141029,Massachusetts,1,0
278768107,rt Bridgette so you can time getting your flu shot there's a committed Google flu trends page compartmentalization,20141021,Connecticut,0,0
26551508,nurse who refused flu shot wins lawsuit against Charlottetown regional medical center counterrevolutionary,20140609,Florida,0,0
21518191,diagnosable they're exaggerating this is coming from a girl who faints during a flu shot it's not that deep,20141029,Virginia,0,0
29422309,we got flu shot 👍💉 big girls e Diana center Barnard college spectrographically,20141021,new york,1,0
983726870,whether i knew getting the flu shot was going to take so long at whichever pharmacy i went to i would've just gone to my doctor target cs,20141022,california,0,0
200413957,unwelcome flu shot needs are really really small,20141003,missouri,0,0
425837327,rt anticompetitive scared of getting the flu from a flu shot here's why that's not true magnetohydrodynamics,20140206,New York,1,0
42508852,when i say party I'm referring to the holiday party at the CFC where i work which is going to be approximately as fun as a flu shot,20141219,Missouri,0,0
228267604,do you get an annual flu shot article finds that when getting immunized is voluntary only approximately 20 to 40 magnetohydrodynamics,20140411,Alabama,0,0
31553985,just to be safe i also got my flu shot while i was here,20140918,South Carolina,0,0
576618590,e gets flu shot e e mom is testing me to stay strong e,20141027,minnesota,0,0
34056280,a2: i was so surprised that they gave me the flu shot when i was pregnant even tho i already had it- helps immure the baby microsecond,20140911,Illinois,1,0
251903729,every year i do avoid a flu shot every year i get the flu new resolution get over my fear of needles,20140106,New York,1,0
446631589,guess I'll get the flu shot,20140201,California,0,0
87719246,a CDC official tells us why you should get a shot for the swine flu compartmentalization,20140108,,1,0
310504494,schedule of flu shot at healthfully magnetohydrodynamics,20141015,Tennessee,1,0
14746550,rt chinchilla hey immunize when do the flu shot come out it's mid October,20141014,Ohio,1,0
28921216,henceforward i forgot my son's rd apt e and when remembered e he also got a flu shot unexpectedly nowadays,20140911,North Carolina,0,0
28449860,waiting to get my flu shot flu shot,20140120,,1,0
245430983,that's that for my check up and i got a flu shot 💉,20140917,massachusetts,1,0
